sample_id,original_audio,label,label_id,source,genre,generator,audio_path,track_id,description,path_in_dataset,file_exists
sample_03321,New Life (take 1) - Bird Names,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/New_Life_take_1_Bird_Names_musicgen_TTA_001.wav,,"lo-fi-folk, rehearsal-take, bare-bones, earnest, tape-hiss, intimate, creaky, charmingly-rough, homespun, candid",TTA/musicgen/New_Life_take_1_Bird_Names_musicgen_TTA_001.wav,True
sample_03322,Niche Dreams - Square People,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Niche_Dreams_Square_People_musicgen_TTA_001.wav,,"lo-fi-synth, quirky, woozy, dreamlike, tape-hiss, playful, minimal, looping, whimsical, offbeat",TTA/musicgen/Niche_Dreams_Square_People_musicgen_TTA_001.wav,True
sample_03323,Night Drive - Decktonic,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Night_Drive_Decktonic_musicgen_TTA_001.wav,,"chiptune-infused, house, driving-bass, neon-pads, syncopated, nocturnal, arpeggiated, energetic, crisp-drums, retro-futurist",TTA/musicgen/Night_Drive_Decktonic_musicgen_TTA_001.wav,True
sample_03324,Night Owl - Broke For Free,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Night_Owl_Broke_For_Free_musicgen_TTA_001.wav,,"chillhop, mellow, headnod, dusty, warm, nocturnal, laid-back, looping, soulful, instrumental",TTA/musicgen/Night_Owl_Broke_For_Free_musicgen_TTA_001.wav,True
sample_03325,Noam Chomsky's Corporate Carbohydrate Surprise - Quelle Fromage,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Noam_Chomskys_Corporate_Carbohydrate_Surprise_Quelle_Fromage_musicgen_TTA_001.wav,,"rave, acid, 303, satirical, glitch, warehouse, breakbeat, manic, political, irreverent",TTA/musicgen/Noam_Chomskys_Corporate_Carbohydrate_Surprise_Quelle_Fromage_musicgen_TTA_001.wav,True
sample_03326,Norweigian Wood II - Bird Names,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Norweigian_Wood_II_Bird_Names_musicgen_TTA_001.wav,,"lo-fi-folk, crooked-harmonies, acoustic-strum, tape-hiss, whimsical, experimental, woozy, offbeat, intimate, charming",TTA/musicgen/Norweigian_Wood_II_Bird_Names_musicgen_TTA_001.wav,True
sample_03327,Nose - DUSTdevils,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Nose_DUSTdevils_musicgen_TTA_001.wav,,"noise-rock, dissonant, jagged, feedback, post-punk, female-vocal, angular, gritty, live-room, frenetic",TTA/musicgen/Nose_DUSTdevils_musicgen_TTA_001.wav,True
sample_03328,Nostalgia - Malaventura,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Nostalgia_Malaventura_musicgen_TTA_001.wav,,"crackly-samples, wistful-melody, dusty-loops, mellow, downtempo, sentimental, cinematic, head-nod, warm, reflective",TTA/musicgen/Nostalgia_Malaventura_musicgen_TTA_001.wav,True
sample_03329,"November 25, 2007 - Kenneth Kirschner",FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/November_25_2007_Kenneth_Kirschner_musicgen_TTA_001.wav,,"minimalist, ambient, sparse, piano, slow-evolving, intimate, room-ambience, contemplative, modern, temporal",TTA/musicgen/November_25_2007_Kenneth_Kirschner_musicgen_TTA_001.wav,True
sample_03330,Nuo Maisemat - Paavoharju,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Nuo_Maisemat_Paavoharju_musicgen_TTA_001.wav,,"experimental, lo-fi, hymnlike, reverb-drenched, tape-hiss, choral, pastoral, mystical, finnish, dreamlike",TTA/musicgen/Nuo_Maisemat_Paavoharju_musicgen_TTA_001.wav,True
sample_03331,Ohtli - Seclorance,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Ohtli_Seclorance_musicgen_TTA_001.wav,,"darkwave, cyberpunk, analog, brooding, pulsing, minor, cinematic, nocturnal, suspenseful, dystopian",TTA/musicgen/Ohtli_Seclorance_musicgen_TTA_001.wav,True
sample_03332,Okiirobo Navigation System - Henry Homesweet,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Okiirobo_Navigation_System_Henry_Homesweet_musicgen_TTA_001.wav,,"nes-chiptune, catchy-lead, syncopated, bright, danceable, playful, square-waves, tight-grooves, retro, instrumental",TTA/musicgen/Okiirobo_Navigation_System_Henry_Homesweet_musicgen_TTA_001.wav,True
sample_03333,One Eyed Ghost/This is gonna be a rough show - The Crypts!,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/One_Eyed_GhostThis_is_gonna_be_a_rough_show_The_Crypts_musicgen_TTA_001.wav,,"garage-punk, live, chaotic, feedback, frantic, shouted, messy, fuzz-bass, explosive, unhinged",TTA/musicgen/One_Eyed_GhostThis_is_gonna_be_a_rough_show_The_Crypts_musicgen_TTA_001.wav,True
sample_03334,Only Instrumental - Broke For Free,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Only_Instrumental_Broke_For_Free_musicgen_TTA_001.wav,,"chillhop, lofi, mellow, headnod, dusty, bass, lazy, groove, sunny, instrumental",TTA/musicgen/Only_Instrumental_Broke_For_Free_musicgen_TTA_001.wav,True
sample_03335,On My Mind - Ergo Phizmiz,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/On_My_Mind_Ergo_Phizmiz_musicgen_TTA_001.wav,,"live-baroque-pop, acoustic-guitar, keys, melodic, male-vocal, shuffle-groove, whimsical, intimate, mic-bleed, warm",TTA/musicgen/On_My_Mind_Ergo_Phizmiz_musicgen_TTA_001.wav,True
sample_03336,OOOTHERSIDE - Liquid Paper - Mike B. Fort,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/OOOTHERSIDE_Liquid_Paper_Mike_B_Fort_musicgen_TTA_001.wav,,"synthwave, neon, retro, arpeggiated, lush, midtempo, dreamy, analog, nocturnal, cinematic",TTA/musicgen/OOOTHERSIDE_Liquid_Paper_Mike_B_Fort_musicgen_TTA_001.wav,True
sample_03337,OOOTHERSIDE - This Time - Mike B. Fort,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/OOOTHERSIDE_This_Time_Mike_B_Fort_musicgen_TTA_001.wav,,"synthwave, retro, wistful, neon, steady, arpeggiated, chorusy, cinematic, nocturnal, cruising",TTA/musicgen/OOOTHERSIDE_This_Time_Mike_B_Fort_musicgen_TTA_001.wav,True
sample_03338,OST 04 Ship under attack - sawsquarenoise,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/OST_04_Ship_under_attack_sawsquarenoise_musicgen_TTA_001.wav,,"chiptune, frantic-tempo, staccato-arps, alarm-like, tense, energetic, 8-bit, boss-fight, looping, instrumental",TTA/musicgen/OST_04_Ship_under_attack_sawsquarenoise_musicgen_TTA_001.wav,True
sample_03339,Outro - Caleb Lemond,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Outro_Caleb_Lemond_musicgen_TTA_001.wav,,"closing-theme, sparse-guitar, gentle, airy, reflective, intimate, fading, warm, minimal, serene",TTA/musicgen/Outro_Caleb_Lemond_musicgen_TTA_001.wav,True
sample_03340,Paris - Fleslit,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Paris_Fleslit_musicgen_TTA_001.wav,,"trap, 808s, glitchy, buzzy, halftime, urban, chopped, crisp, minor, aggressive",TTA/musicgen/Paris_Fleslit_musicgen_TTA_001.wav,True
sample_03341,philcollins takes your hand - Katapulto,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/philcollins_takes_your_hand_Katapulto_musicgen_TTA_001.wav,,"experimental-pop, lo-fi-synths, 80s-nod, male-vocal, quirky-rhythm, collagey, sardonic, minimal-beat, angular, playful",TTA/musicgen/philcollins_takes_your_hand_Katapulto_musicgen_TTA_001.wav,True
sample_03342,Pista Afuera - Epstein,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Pista_Afuera_Epstein_musicgen_TTA_001.wav,,"leftfield, ambient-electronic, syncopated, lo-fi, sample-collage, latin-tinge, breezy, understated, percussive, hazy",TTA/musicgen/Pista_Afuera_Epstein_musicgen_TTA_001.wav,True
sample_03343,Polinesia - Malaventura,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Polinesia_Malaventura_musicgen_TTA_001.wav,,"tropical-tinge, hand-percussion, sunny-keys, shakers, downtempo, breezy, looping, playful, travelogue, light",TTA/musicgen/Polinesia_Malaventura_musicgen_TTA_001.wav,True
sample_03344,Ponky McFonky - My brother Daniel,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Ponky_McFonky_My_brother_Daniel_musicgen_TTA_001.wav,,"lo-fi, playful, chiptune-tinged, bouncy, quirky, casio, bright, lightweight, catchy, cheerful",TTA/musicgen/Ponky_McFonky_My_brother_Daniel_musicgen_TTA_001.wav,True
sample_03345,Production - Bird Names,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Production_Bird_Names_musicgen_TTA_001.wav,,"percussive-play, clacks, lo-fi, chanty, whimsical, kitchen-sink, jittery, quirky, experimental, homemade",TTA/musicgen/Production_Bird_Names_musicgen_TTA_001.wav,True
sample_03346,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Promo_Mix_Vocal_Edit_Luv_Dub_Mix_Pierlo_musicgen_TTA_001.wav,,"italo-house, piano-stabs, vocal-chops, 909, euphoric, club, 1994, filtery, uplifting, anthemic",TTA/musicgen/Promo_Mix_Vocal_Edit_Luv_Dub_Mix_Pierlo_musicgen_TTA_001.wav,True
sample_03347,Puertas de Fuego - Guerra de Cerdos,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Puertas_de_Fuego_Guerra_de_Cerdos_musicgen_TTA_001.wav,,"hardcore punk, spanish, fast, shouted, political, raw, d-beat, abrasive, furious, defiant",TTA/musicgen/Puertas_de_Fuego_Guerra_de_Cerdos_musicgen_TTA_001.wav,True
sample_03348,purity & danger - Katapulto,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/purity_danger_Katapulto_musicgen_TTA_001.wav,,"lo-fi-synth, minimal, detuned, shadowy, toy-like, deadpan, quirky, coldwave-lean, hypnotic, nocturnal",TTA/musicgen/purity_danger_Katapulto_musicgen_TTA_001.wav,True
sample_03349,Reagan Shut Down the Asylums - Punk Rock Opera,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Reagan_Shut_Down_the_Asylums_Punk_Rock_Opera_musicgen_TTA_001.wav,,"hardcore punk, political, anti-Reagan, shouted, fast, gritty, d-beat, confrontational, raw, urgent",TTA/musicgen/Reagan_Shut_Down_the_Asylums_Punk_Rock_Opera_musicgen_TTA_001.wav,True
sample_03350,Realize Me - Jim Rooster,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Realize_Me_Jim_Rooster_musicgen_TTA_001.wav,,"downtempo, noir-synths, smoky-bass, moody, sparse-drums, cinematic, melancholic, late-night, hypnotic, instrumental",TTA/musicgen/Realize_Me_Jim_Rooster_musicgen_TTA_001.wav,True
sample_03351,Redlight - Room For A Ghost,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Redlight_Room_For_A_Ghost_musicgen_TTA_001.wav,,"indie-rock, dark, driving, minor, reverb, emotive, dynamic, gritty, urgent, climactic",TTA/musicgen/Redlight_Room_For_A_Ghost_musicgen_TTA_001.wav,True
sample_03352,Resistentialism - Nihilore,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Resistentialism_Nihilore_musicgen_TTA_001.wav,,"cinematic, idm, house-tinged, brooding, pulsing, minor, layered, emotive, spacious, resolute",TTA/musicgen/Resistentialism_Nihilore_musicgen_TTA_001.wav,True
sample_03353,Roach-Man - Punk Rock Opera,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/RoachMan_Punk_Rock_Opera_musicgen_TTA_001.wav,,"hardcore, thrashy, fast, shouted, political, raw, d-beat, gritty, adrenalized, confrontational",TTA/musicgen/RoachMan_Punk_Rock_Opera_musicgen_TTA_001.wav,True
sample_03354,Robocall - Legally Blind,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Robocall_Legally_Blind_musicgen_TTA_001.wav,,"indie-rock, garage, phone-samples, fuzzy-guitars, midtempo, sardonic, lo-fi, catchy, deadpan, crunchy",TTA/musicgen/Robocall_Legally_Blind_musicgen_TTA_001.wav,True
sample_03355,Robot Heart - Mystery Mammal,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Robot_Heart_Mystery_Mammal_musicgen_TTA_001.wav,,"electro, synth-bass, mechanical, pulsing, sci-fi, emotive, vocoder-like, idm-leaning, cinematic, futuristic",TTA/musicgen/Robot_Heart_Mystery_Mammal_musicgen_TTA_001.wav,True
sample_03356,Roland Garros 2048 - Zoliborz,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Roland_Garros_2048_Zoliborz_musicgen_TTA_001.wav,,"idm, glitch, playful, synthetic, arpeggiated, midtempo, melodic, digital, whimsical, futuristic",TTA/musicgen/Roland_Garros_2048_Zoliborz_musicgen_TTA_001.wav,True
sample_03357,Roller Star - Monroeville Music Center,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Roller_Star_Monroeville_Music_Center_musicgen_TTA_001.wav,,"electro-disco, roller-rink, funk-bass, claps, glittery-synths, uptempo, retro, fun, catchy, neon",TTA/musicgen/Roller_Star_Monroeville_Music_Center_musicgen_TTA_001.wav,True
sample_03358,Rolling On - Avaren,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Rolling_On_Avaren_musicgen_TTA_001.wav,,"electronic, driving, 4/4, arpeggiated, buzzing-bass, bright-lead, sidechained, uplifting, clean-mix, instrumental",TTA/musicgen/Rolling_On_Avaren_musicgen_TTA_001.wav,True
sample_03359,"Roundtrip - Oh Yeah, the Future",FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Roundtrip_Oh_Yeah_the_Future_musicgen_TTA_001.wav,,"indie-synthpop, propulsive, bright-keys, clean-guitars, anthemic, melodic, midtempo, glossy, uplifting, catchy",TTA/musicgen/Roundtrip_Oh_Yeah_the_Future_musicgen_TTA_001.wav,True
sample_03360,Rumble - Railkid Station,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Rumble_Railkid_Station_musicgen_TTA_001.wav,,"indietronica, toy-synths, bouncy, quirky, lo-fi, melodic, playful, looping, cheerful, lightweight",TTA/musicgen/Rumble_Railkid_Station_musicgen_TTA_001.wav,True
sample_03361,Running Free - Michett featuring Kalipluche,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Running_Free_Michett_featuring_Kalipluche_musicgen_TTA_001.wav,,"drum-and-bass, uplifting, anthemic, rolling, sub-bass, breakbeats, euphoric, airy, cinematic, festival",TTA/musicgen/Running_Free_Michett_featuring_Kalipluche_musicgen_TTA_001.wav,True
sample_03362,Scape from the city - Rolemusic,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Scape_from_the_city_Rolemusic_musicgen_TTA_001.wav,,"chiptune, 8-bit, uptempo, arpeggios, squarewave, catchy, looping, retro, energetic, playful",TTA/musicgen/Scape_from_the_city_Rolemusic_musicgen_TTA_001.wav,True
sample_03363,Scramby Eggs - Andy G. Cohen,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Scramby_Eggs_Andy_G_Cohen_musicgen_TTA_001.wav,,"instrumental-rock, mathy, bright-clean-guitars, playful-riffs, upbeat, crisp-drums, looping, cheerful, tight, catchy",TTA/musicgen/Scramby_Eggs_Andy_G_Cohen_musicgen_TTA_001.wav,True
sample_03364,SD (Ill Mix) - H-LR,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/SD_Ill_Mix_HLR_musicgen_TTA_001.wav,,"techno, hard, rolling, distorted, 909, hypnotic, gritty, underground, relentless, peak-time",TTA/musicgen/SD_Ill_Mix_HLR_musicgen_TTA_001.wav,True
sample_03365,Sea Monster - The Crypts!,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Sea_Monster_The_Crypts_musicgen_TTA_001.wav,,"garage-surf, live, tremolo, caveman-drums, screamy, splashy-cymbals, frantic, reverb, chaotic, wild",TTA/musicgen/Sea_Monster_The_Crypts_musicgen_TTA_001.wav,True
sample_03366,Seppuku Bot - Decktonic,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Seppuku_Bot_Decktonic_musicgen_TTA_001.wav,,"chip-electro, punchy, syncopated, robotic, saw-bass, arcade, high-energy, crunchy, cyber, instrumental",TTA/musicgen/Seppuku_Bot_Decktonic_musicgen_TTA_001.wav,True
sample_03367,Set Fire to Creation - Nihilore,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Set_Fire_to_Creation_Nihilore_musicgen_TTA_001.wav,,"cinematic, orchestral, crescendos, minor, emotive, driving, epic, spacious, percussive, dramatic",TTA/musicgen/Set_Fire_to_Creation_Nihilore_musicgen_TTA_001.wav,True
sample_03368,Sfogare Il Dissenso - Deiezione HC,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Sfogare_Il_Dissenso_Deiezione_HC_musicgen_TTA_001.wav,,"hardcore, d-beat, Italian, political, shouted, lo-fi, frantic, abrasive, basement, cathartic",TTA/musicgen/Sfogare_Il_Dissenso_Deiezione_HC_musicgen_TTA_001.wav,True
sample_03369,Shadow Government - Bird Names,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Shadow_Government_Bird_Names_musicgen_TTA_001.wav,,"lo-fi-psych, jittery-groove, nasal-vocals, jangly, whimsical, paranoid, collage-like, detuned, ramshackle, charming",TTA/musicgen/Shadow_Government_Bird_Names_musicgen_TTA_001.wav,True
sample_03370,Sheffield Hall - Andy G. Cohen,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Sheffield_Hall_Andy_G_Cohen_musicgen_TTA_001.wav,,"instrumental-rock, mathy, bright, clean-guitars, playful, crisp, looping, upbeat, tight, melodic",TTA/musicgen/Sheffield_Hall_Andy_G_Cohen_musicgen_TTA_001.wav,True
sample_03371,She Works / Tepid Waters - Bird Names,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/She_Works_Tepid_Waters_Bird_Names_musicgen_TTA_001.wav,,"jangly-folk, watery-reverb, woozy, hand-percussion, crooked, intimate, tape-warmth, meandering, pastoral, whimsical",TTA/musicgen/She_Works_Tepid_Waters_Bird_Names_musicgen_TTA_001.wav,True
sample_03372,Shipwrecked Crew - Pete Prodoehl,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Shipwrecked_Crew_Pete_Prodoehl_musicgen_TTA_001.wav,,"instrumental, indie, clean-guitar, midtempo, reflective, wintery, airy, melodic, nautical, intimate",TTA/musicgen/Shipwrecked_Crew_Pete_Prodoehl_musicgen_TTA_001.wav,True
sample_03373,shmoove - epsilon not,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/shmoove_epsilon_not_musicgen_TTA_001.wav,,"downtempo, smooth, jazzy, head-nod, warm, rhodes, laid-back, looped, mellow, atmospheric",TTA/musicgen/shmoove_epsilon_not_musicgen_TTA_001.wav,True
sample_03374,Slot - Neotnas,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Slot_Neotnas_musicgen_TTA_001.wav,,"minimal-techno, clicking-percussion, sine-leads, hypnotic, microhouse-pulse, clean, repetitive, precise, berlin-leaning, instrumental",TTA/musicgen/Slot_Neotnas_musicgen_TTA_001.wav,True
sample_03375,Slow and Steady - Caleb Lemond,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Slow_and_Steady_Caleb_Lemond_musicgen_TTA_001.wav,,"whispered-folk, fingerpicked, intimate, slow-tempo, airy, heartfelt, room-ambience, tender, reflective, nocturnal",TTA/musicgen/Slow_and_Steady_Caleb_Lemond_musicgen_TTA_001.wav,True
sample_03376,Snakefirewalking - Los Llamarada,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Snakefirewalking_Los_Llamarada_musicgen_TTA_001.wav,,"no-wave, post-punk, clattering, cavernous, organ-drones, dissonant, hypnotic, primitive, feral, trancey",TTA/musicgen/Snakefirewalking_Los_Llamarada_musicgen_TTA_001.wav,True
sample_03377,"Snowday - Oh Yeah, the Future",FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Snowday_Oh_Yeah_the_Future_musicgen_TTA_001.wav,,"indie-synthpop, wintery, belltones, dreamy, male-vocals, gentle, midtempo, reverb, nostalgic, cozy",TTA/musicgen/Snowday_Oh_Yeah_the_Future_musicgen_TTA_001.wav,True
sample_03378,Soleares&beats - Malaventura,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Solearesbeats_Malaventura_musicgen_TTA_001.wav,,"flamenco-samples, palmas, nylon-guitar, downtempo, breakbeat, lo-fi, modal, dusty, groove-loop, Mediterranean",TTA/musicgen/Solearesbeats_Malaventura_musicgen_TTA_001.wav,True
sample_03379,Something Dirty - Ergo Phizmiz,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Something_Dirty_Ergo_Phizmiz_musicgen_TTA_001.wav,,"live-cabaret, experimental-pop, toy-organ, male-vocal, quirky, loose-tempo, room-ambience, vaudeville, playful, offbeat",TTA/musicgen/Something_Dirty_Ergo_Phizmiz_musicgen_TTA_001.wav,True
sample_03380,some dextromethorphan - Jeva,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/some_dextromethorphan_Jeva_musicgen_TTA_001.wav,,"experimental, lo-fi, hazy, detuned, woozy, granular, slow, psychedelic, reverb-drenched, abstract",TTA/musicgen/some_dextromethorphan_Jeva_musicgen_TTA_001.wav,True
sample_03381,Sonzis FM - Pipe Choir,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Sonzis_FM_Pipe_Choir_musicgen_TTA_001.wav,,"post-rock, instrumental, uplifting, wide pads, clean delay, steady, hopeful, melodic, soaring, anthemic",TTA/musicgen/Sonzis_FM_Pipe_Choir_musicgen_TTA_001.wav,True
sample_03382,Soul of the Demon - Zombie Raiders,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Soul_of_the_Demon_Zombie_Raiders_musicgen_TTA_001.wav,,"horror-grind, blastbeats, chainsaw-guitars, guttural-vocals, murky, relentless, lo-fi, gory, chaotic, brutal",TTA/musicgen/Soul_of_the_Demon_Zombie_Raiders_musicgen_TTA_001.wav,True
sample_03383,Space is my pace - Malaventura,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Space_is_my_pace_Malaventura_musicgen_TTA_001.wav,,"cosmic-synths, downtempo, laid-back, starfield-pads, sub-bass, head-nod, spacious, shimmering, nocturnal, cinematic",TTA/musicgen/Space_is_my_pace_Malaventura_musicgen_TTA_001.wav,True
sample_03384,Spanish BEEEYYAAACHHH - Malaventura,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Spanish_BEEEYYAAACHHH_Malaventura_musicgen_TTA_001.wav,,"spanish-vox-chops, breakbeat, dusty-loops, fiesta-snare, cheeky, energetic, sample-collage, party-vibe, quirky, head-nod",TTA/musicgen/Spanish_BEEEYYAAACHHH_Malaventura_musicgen_TTA_001.wav,True
sample_03385,Stockholm Syndrome / People Should Be More Aware - Bird Names,FAKE,1,Echoes,Pop,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Stockholm_Syndrome_People_Should_Be_More_Aware_Bird_Names_musicgen_TTA_001.wav,,"art-pop, lo-fi, jittery, collage-like, nasal-vocals, clattery, off-kilter, anxious, playful, impulsive",TTA/musicgen/Stockholm_Syndrome_People_Should_Be_More_Aware_Bird_Names_musicgen_TTA_001.wav,True
sample_03386,Stranger - Frigg A Go Go (F.A.G.G.),FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Stranger_Frigg_A_Go_Go_FAGG_musicgen_TTA_001.wav,,"garage-punk, live, raw, shouty, overdriven, fast, swaggering, lo-fi, sweaty, raucous",TTA/musicgen/Stranger_Frigg_A_Go_Go_FAGG_musicgen_TTA_001.wav,True
sample_03387,Straw Fields - Rolemusic,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Straw_Fields_Rolemusic_musicgen_TTA_001.wav,,"chiptune, pastoral, 8-bit, lilting, melodic, sunny, nostalgic, light, breezy, instrumental",TTA/musicgen/Straw_Fields_Rolemusic_musicgen_TTA_001.wav,True
sample_03388,Strongbreeze - Rowan Box,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Strongbreeze_Rowan_Box_musicgen_TTA_001.wav,,"ambient, electronic, airy, light, gentle, pulses, spacious, drifting, soothing, pastoral",TTA/musicgen/Strongbreeze_Rowan_Box_musicgen_TTA_001.wav,True
sample_03389,Sturgeon's Law - Nihilore,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Sturgeons_Law_Nihilore_musicgen_TTA_001.wav,,"idm-downtempo, evolving-pads, minor-key, driving-sub, cinematic, brooding, percussive-glitches, spacious, emotive, instrumental",TTA/musicgen/Sturgeons_Law_Nihilore_musicgen_TTA_001.wav,True
sample_03390,Stuttgart - Portrayal,FAKE,1,Echoes,Rock,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Stuttgart_Portrayal_musicgen_TTA_001.wav,,"darkwave, post-punk-bass, cold-synths, baritone-vocal, reverberant, minor, driving, melancholic, atmospheric, modern",TTA/musicgen/Stuttgart_Portrayal_musicgen_TTA_001.wav,True
sample_03391,Support Me in This Moment That I'm About To Lose Heart - Nihilore,FAKE,1,Echoes,Electronic,musicgen,data/raw/Echoes/Echoes/TTA/musicgen/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_musicgen_TTA_001.wav,,"cinematic, brooding, orchestral, slow-build, minor, emotive, strings, pulses, expansive, atmospheric",TTA/musicgen/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_musicgen_TTA_001.wav,True
